"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-12-31,"07462","NJ","New York-Newark-Jersey City","Sussex County","Vernon Township",8968,1670,0.0191,0.0369,0.056,4502
2019-12-31,"01129","MA","Springfield","Hampden County","Springfield",8969,1270,0.0134,0.0345,0.0682,2993
2019-12-31,"49802","MI","Iron Mountain","Dickinson County","Kingsford",8970,910,0.0064,0.0132,-0.0151,2905
2019-12-31,"73717","OK",,"Woods County","Alva",8971,830,-0.0017,-0.0003,-0.0147,2573
2019-12-31,"92356","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Lucerne Valley",8972,1270,0.0021,0.034,0.0672,2132
2019-12-31,"50126","IA",,"Hardin County","Iowa Falls",8973,780,-0.0093,0.0036,-0.0243,2937
2019-12-31,"62260","IL","St. Louis","Saint Clair County","Millstadt",8974,930,0.0093,0.0524,0.0293,2737
2019-12-31,"81631","CO","Edwards","Eagle County","Eagle",8975,2410,0.0084,-0.0686,-0.0556,3107
2019-12-31,"54136","WI","Appleton","Outagamie County","Kimberly",8976,1180,0.006,0.0346,0.0632,2277
2019-12-31,"45383","OH","Dayton","Miami County","West Milton",8977,960,-0.0148,-0.0056,-0.0526,2484
2019-12-31,"33920","FL","Cape Coral-Fort Myers","Lee County","Alva",8978,1480,-0.001,-0.0086,0.0264,2854
2019-12-31,"37146","TN","Nashville-Davidson--Murfreesboro--Franklin","Cheatham County","Pleasant View",8979,1320,-0.0171,-0.0747,0.0386,2967
2019-12-31,"85935","AZ","Show Low","Navajo County","Pinetop",8980,1340,-0.0239,-0.0464,-0.0198,6041
2019-12-31,"01238","MA","Pittsfield","Berkshire County","Lee",8981,1340,0.0016,-0.0532,-0.0515,2345
2019-12-31,"60022","IL","Chicago-Naperville-Elgin","Cook County","Glencoe",8982,1890,-0.0031,-0.0309,0.0773,3281
2019-12-31,"18037","PA","Allentown-Bethlehem-Easton","Lehigh County","North Whitehall Township",8983,1310,0.0112,0.0286,0.0285,2828
2019-12-31,"27313","NC","Greensboro-High Point","Guilford County","Pleasant Garden",8984,920,-0.0075,0.023,0.064,2331
2019-12-31,"28371","NC","Fayetteville","Cumberland County","Parkton",8985,800,0.0023,-0.0172,-0.0509,1976
2019-12-31,"46996","IN",,"Pulaski County","Winamac",8986,900,-0.0097,-0.0177,-0.0056,2983
2019-12-31,"66227","KS","Kansas City","Johnson County","Lenexa",8987,1490,-0.0062,-0.0167,0.0002,3305
2019-12-31,"95324","CA","Merced","Merced County","Hilmar",8988,1470,0,-0.0051,-0.0146,1876
2019-12-31,"30176","GA","Atlanta-Sandy Springs-Roswell","Haralson County","Tallapoosa",8989,1180,0.0056,0.0263,0.0258,2187
2019-12-31,"84653","UT","Provo-Orem","Utah County","Salem",8990,1300,-0.0009,0.0102,0.001,2911
2019-12-31,"07033","NJ","New York-Newark-Jersey City","Union County","Kenilworth",8991,2070,-0.0073,-0.0121,0.0065,2613
2019-12-31,"19301","PA","Philadelphia-Camden-Wilmington","Chester County","Paoli",8992,1840,-0.0144,0.0045,-0.0028,2886
2019-12-31,"56482","MN",,"Wadena County","Wadena",8993,990,0.0117,0.0106,0.0132,1966
2019-12-31,"40360","KY","Mount Sterling","Bath County","Owingsville",8994,880,0.0034,0.0305,0.0249,1888
2019-12-31,"83801","ID","Coeur d'Alene","Kootenai County","Athol",8995,1570,-0.0159,0.0437,0.0544,2608
2019-12-31,"49690","MI","Traverse City","Grand Traverse County","Williamsburg",8996,1450,-0.0119,-0.0196,0.0084,3347
2019-12-31,"37722","TN","Newport","Cocke County","Cosby",8997,1000,0.0015,0.0055,0.0337,2399
2019-12-31,"28174","NC","Charlotte-Concord-Gastonia","Union County","Wingate",8998,1330,0.0268,0.0471,0.0565,2527
2019-12-31,"31833","GA","LaGrange","Troup County","West Point",8999,1070,0.0173,0.0815,0.0818,2556
2019-12-31,"03908","ME","Portland-South Portland","York County","South Berwick",9000,1420,-0.0099,-0.0708,-0.0266,3096
2019-12-31,"87417","NM","Farmington","San Juan County","Kirtland",9001,1000,0.0036,0.007,-0.0116,1515
2019-12-31,"11789","NY","New York-Newark-Jersey City","Suffolk County","Sound Beach",9002,2460,0.0134,0.0315,0.0231,3314
2019-12-31,"05672","VT",,"Lamoille County","Stowe",9003,1650,0.0075,-0.0239,-0.1285,1062
2019-12-31,"14886","NY","Ithaca","Tompkins County","Ulysses",9004,1450,0.0009,-0.0613,-0.071,2507
2019-12-31,"26847","WV",,"Grant County","Petersburg",9005,890,0.0026,0.0068,-0.0155,2444
2019-12-31,"66025","KS","Lawrence","Douglas County","Eudora",9006,1100,-0.0044,-0.0118,0.0406,2882
2019-12-31,"55070","MN","Minneapolis-St. Paul-Bloomington","Anoka County","Saint Francis",9007,1420,-0.009,0.0236,-0.0205,2777
2019-12-31,"41311","KY",,"Lee County","Beattyville",9008,790,-0.0023,0.0119,0.0173,1767
2019-12-31,"34637","FL","Tampa-St. Petersburg-Clearwater","Pasco County","Land O Lakes",9009,1490,0.0079,0.0137,0.0358,3569
2019-12-31,"85643","AZ","Sierra Vista-Douglas","Cochise County","Willcox",9010,780,0.0123,0.0224,0.0149,2300
2019-12-31,"98640","WA",,"Pacific County","Ocean Park",9011,1310,-0.0173,-0.0096,0.0139,4072
2019-12-31,"37863","TN","Sevierville","Sevier County","Pigeon Forge",9012,1160,0.002,-0.0524,-0.0645,4679
2019-12-31,"43619","OH","Toledo","Wood County","Northwood",9013,980,-0.0033,0.018,-0.0762,2692
2019-12-31,"39576","MS","Gulfport-Biloxi-Pascagoula","Hancock County","Waveland",9014,850,-0.0275,-0.0421,-0.0486,2315
2019-12-31,"20634","MD","California-Lexington Park","Saint Marys County","Great Mills",9015,1460,-0.0075,0.0211,-0.0203,2439
2019-12-31,"48054","MI","Detroit-Warren-Dearborn","Saint Clair County","East China",9016,1010,-0.0226,-0.0646,-0.0624,3013
2019-12-31,"49419","MI","Holland","Allegan County","Hamilton",9017,1220,-0.0153,0.0511,0.1668,2339
2019-12-31,"80829","CO","Colorado Springs","El Paso County","Manitou Springs",9018,1580,0.0113,0.0415,0.0417,2588
2019-12-31,"57718","SD","Rapid City","Meade County","Blackhawk",9019,1080,0.0008,0.0016,-0.1279,2286
2019-12-31,"15021","PA","Pittsburgh","Washington County","Hanover Township",9020,950,0.0038,-0.0199,-0.0574,2796
2019-12-31,"11557","NY","New York-Newark-Jersey City","Nassau County","Hewlett",9021,2730,-0.0008,-0.0055,0.0337,3407
2019-12-31,"28339","NC","Dunn","Harnett County","Erwin",9022,960,-0.005,-0.0088,-0.0346,2373
2019-12-31,"27583","NC","Durham-Chapel Hill","Person County","Timberlake",9023,1130,-0.0113,-0.0446,0.007,2199
2019-12-31,"78606","TX",,"Blanco County","Blanco",9024,1450,-0.0065,0.0279,0.0749,2251
2019-12-31,"46106","IN","Indianapolis-Carmel-Anderson","Johnson County","Bargersville",9025,1140,-0.0121,0.008,-0.0264,3159
2019-12-31,"55340","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Medina",9026,1900,-0.0075,-0.0408,-0.0238,2750
2019-12-31,"23009","VA","Richmond","King William County","Aylett",9027,1390,-0.009,0.019,0.0177,3197
2019-12-31,"98014","WA","Seattle-Tacoma-Bellevue","King County","Carnation",9028,2280,0.0203,-0.0236,0.0374,2648
2019-12-31,"93223","CA","Visalia-Porterville","Tulare County","Farmersville",9029,1110,0.0059,0.0501,0.052,2283
2019-12-31,"35046","AL","Birmingham-Hoover","Chilton County","Clanton",9030,1040,-0.0041,0.017,0.0407,1590
2019-12-31,"68949","NE",,"Phelps County","Holdrege",9031,930,0.0282,-0.0282,-0.0628,2556
2019-12-31,"10533","NY","New York-Newark-Jersey City","Westchester County","Irvington",9032,2480,-0.0057,-0.0221,-0.0098,1395
2019-12-31,"25661","WV",,"Mingo County","Williamson",9033,750,0.0047,-0.0194,-0.0571,2046
2019-12-31,"69337","NE",,"Dawes County","Chadron",9034,890,-0.0257,-0.0343,-0.1178,2247
2019-12-31,"53146","WI","Milwaukee-Waukesha-West Allis","Waukesha County","New Berlin",9035,1690,0.0073,0.0379,0.1389,2928
2019-12-31,"98815","WA","Wenatchee","Chelan County","Cashmere",9036,1520,-0.0147,-0.0044,-0.0219,2034
2019-12-31,"20180","VA","Washington-Arlington-Alexandria","Loudoun County","Lovettsville",9037,2140,-0.0004,-0.0407,0.005,2951
2019-12-31,"04609","ME",,"Hancock County","Bar Harbor",9038,1520,-0.0212,-0.0325,0.093,2575
2019-12-31,"06333","CT","Norwich-New London","New London County","East Lyme",9039,1430,0.0092,0.0184,0.0145,2815
2019-12-31,"89061","NV","Pahrump","Nye County","Pahrump",9040,1330,0.0181,0.0408,0.0532,2790
2019-12-31,"27306","NC",,"Montgomery County","Mount Gilead",9041,980,-0.0189,0.0015,-0.0193,3467
2019-12-31,"67701","KS",,"Thomas County","Colby",9042,800,-0.0083,-0.0324,-0.041,2442
2019-12-31,"27505","NC","Dunn","Harnett County","Broadway",9043,1110,-0.0042,0.0243,0.0247,2332
2019-12-31,"71857","AR","Hope","Nevada County","Prescott",9044,780,0.0049,0.0224,0.0047,2143
2019-12-31,"12564","NY","New York-Newark-Jersey City","Dutchess County","Town of Pawling",9045,1870,-0.0061,0.0012,0,3137
2019-12-31,"99001","WA","Spokane-Spokane Valley","Spokane County","Airway Heights",9046,1210,-0.0087,-0.0007,0.0684,1388
2019-12-31,"15946","PA","Johnstown","Cambria County","Portage Township",9047,680,0.0124,0.0195,-0.0545,1680
2019-12-31,"19365","PA","Philadelphia-Camden-Wilmington","Chester County","Parkesburg",9048,1450,0.0058,-0.0176,-0.0126,2688
2019-12-31,"95019","CA","Santa Cruz-Watsonville","Santa Cruz County","Freedom",9049,2860,0.0111,0.024,0.0232,1089
2019-12-31,"28789","NC","Cullowhee","Jackson County","Whittier",9050,1120,-0.0139,-0.0343,0.0383,2108
2019-12-31,"03903","ME","Portland-South Portland","York County","Eliot",9051,1760,0.001,-0.0288,0.0535,2718
2019-12-31,"14085","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Town of Hamburg",9052,980,-0.0027,-0.0117,-0.0167,3165
2019-12-31,"18106","PA","Allentown-Bethlehem-Easton","Lehigh County","Lower Macungie Township",9053,1400,0.015,0.0569,0.0272,2516
2019-12-31,"37380","TN","Chattanooga","Marion County","South Pittsburg",9054,1020,-0.0056,0.0151,-0.0082,2159
2019-12-31,"57032","SD","Sioux Falls","Lincoln County","Harrisburg",9055,1010,-0.0082,-0.0107,-0.0431,1122
2019-12-31,"46933","IN","Marion","Grant County","Gas City",9056,710,0.0045,0.0267,-0.0501,2405
2019-12-31,"70374","LA","Houma-Thibodaux","Lafourche Parish","Lockport",9057,1000,-0.0036,0.0282,0.002,1300
2019-12-31,"40311","KY",,"Nicholas County","Carlisle",9058,890,-0.0231,-0.0054,-0.0098,1236
2019-12-31,"23523","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",9059,1070,0.0233,-0.0219,-0.0697,1864
2019-12-31,"64730","MO","Kansas City","Bates County","Butler",9060,860,0.0075,0.0399,0.0358,2629
2019-12-31,"06878","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",9061,3240,0.0099,0.0234,0.0341,4849
2019-12-31,"78073","TX","San Antonio-New Braunfels","Bexar County","San Antonio",9062,1230,0.0132,-0.0294,-0.0893,1437
2019-12-31,"19343","PA","Philadelphia-Camden-Wilmington","Chester County","Glenmoore",9063,1680,0.0041,-0.0213,-0.0041,2755
2019-12-31,"07624","NJ","New York-Newark-Jersey City","Bergen County","Closter",9064,2470,0.0256,0.0281,0.0412,2811
2019-12-31,"15748","PA","Indiana","Indiana County","Center Township",9065,800,0.0087,0.0042,0.0132,2510
2019-12-31,"44287","OH","Wooster","Wayne County","West Salem",9066,850,0.0171,0.0449,0.0793,2616
2019-12-31,"37419","TN","Chattanooga","Hamilton County","Chattanooga",9067,1300,0.0092,0.0133,0.0358,2786
2019-12-31,"17061","PA","Harrisburg-Carlisle","Dauphin County","Upper Paxton Township",9068,1000,0.0144,0.031,0.0929,2568
2019-12-31,"08734","NJ","New York-Newark-Jersey City","Ocean County","Lacey Township",9069,1660,-0.0179,-0.0078,0.0058,3127
2019-12-31,"43617","OH","Toledo","Lucas County","Toledo",9070,1170,0.0044,0.0224,0.0558,3115
2019-12-31,"06807","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",9071,3060,0.0045,0.0047,0.0494,4525
2019-12-31,"48350","MI","Detroit-Warren-Dearborn","Oakland County","Springfield",9072,1690,0.0007,-0.0025,0.0051,3153
2019-12-31,"97227","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",9073,1780,-0.0253,0.0244,0.0848,2071
2019-12-31,"19070","PA","Philadelphia-Camden-Wilmington","Delaware County","Ridley Township",9074,1350,0.0013,-0.0249,0.0462,2508
2019-12-31,"73117","OK","Oklahoma City","Oklahoma County","Oklahoma City",9075,810,-0.0081,-0.0291,0.0339,2514
2019-12-31,"34291","FL","North Port-Sarasota-Bradenton","Sarasota County","North Port",9076,1690,-0.0028,0.0084,0.0112,3545
2019-12-31,"81647","CO","Glenwood Springs","Garfield County","New Castle",9077,1760,-0.0105,0.0174,0.0486,2689
2019-12-31,"01568","MA","Worcester","Worcester County","Upton",9078,1730,-0.0116,-0.0509,0.0537,5190
2019-12-31,"39341","MS",,"Noxubee County","Macon",9079,850,0.0232,0.0346,-0.0396,1749
2019-12-31,"55013","MN","Minneapolis-St. Paul-Bloomington","Chisago County","Chisago City",9080,1500,0.0135,0.0475,0.0206,2730
2019-12-31,"04009","ME","Portland-South Portland","Cumberland County","Bridgton",9081,1520,-0.0295,-0.011,-0.0288,1942
2019-12-31,"44311","OH","Akron","Summit County","Akron",9082,680,0.0033,0.0271,0.0301,1961
2019-12-31,"51537","IA",,"Shelby County","Harlan",9083,910,-0.0123,-0.0205,-0.0415,2631
2019-12-31,"95658","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Newcastle",9084,2240,-0.0022,-0.029,0.0814,2242
2019-12-31,"97394","OR","Newport","Lincoln County","Waldport",9085,1510,-0.0101,-0.017,-0.005,2558
2019-12-31,"26037","WV","Weirton-Steubenville","Brooke County","Follansbee",9086,760,-0.0061,0.0146,-0.0277,2650
2019-12-31,"66220","KS","Kansas City","Johnson County","Lenexa",9087,1670,-0.0161,-0.0134,-0.0113,3109
2019-12-31,"28114","NC","Forest City","Rutherford County","Mooresboro",9088,1030,-0.0192,0.0439,-0.0012,2860
2019-12-31,"79922","TX","El Paso","El Paso County","El Paso",9089,1060,-0.0129,-0.0154,0.0042,2937
2019-12-31,"20841","MD","Washington-Arlington-Alexandria","Montgomery County","Boyds",9090,1870,0.0079,-0.0015,-0.0009,2926
2019-12-31,"51250","IA",,"Sioux County","Sioux Center",9091,950,0.0007,-0.0078,0.0017,2603
2019-12-31,"02379","MA","Boston-Cambridge-Newton","Plymouth County","West Bridgewater",9092,1950,0.0153,0.0381,0.0612,2544
2019-12-31,"43502","OH","Toledo","Fulton County","Archbold",9093,1060,0.0021,0.0052,0.0213,2043
2019-12-31,"28383","NC","Lumberton","Robeson County","Rowland",9094,740,-0.0026,0.0345,0.0275,1455
2019-12-31,"03304","NH","Concord","Merrimack County","Bow",9095,1730,-0.0011,0.0132,0.0466,3280
2019-12-31,"76258","TX","Dallas-Fort Worth-Arlington","Denton County","Pilot Point",9096,1480,0.0023,-0.0101,-0.0885,2107
2019-12-31,"86325","AZ","Prescott","Yavapai County","Cornville",9097,1520,0.006,-0.0038,0.0121,2417
2019-12-31,"90290","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Topanga",9098,3140,0.0074,0.0024,-0.056,2554
2019-12-31,"30145","GA","Atlanta-Sandy Springs-Roswell","Bartow County","Kingston",9099,1020,0.0246,-0.0113,0.0197,2905
2019-12-31,"31714","GA",,"Turner County","Ashburn",9100,890,-0.0117,0.0197,0.0405,1860
2019-12-31,"51012","IA",,"Cherokee County","Cherokee",9101,770,-0.0086,-0.0154,-0.0631,2653
2019-12-31,"56334","MN",,"Pope County","Glenwood",9102,1200,0.0281,0.0593,0.1916,2514
2019-12-31,"83341","ID","Twin Falls","Twin Falls County","Kimberly",9103,1140,0.0107,0.002,0.0131,2829
2019-12-31,"07603","NJ","New York-Newark-Jersey City","Bergen County","Bogota",9104,1790,-0.0002,-0.0169,0.0344,2131
2019-12-31,"06249","CT","Norwich-New London","New London County","Lebanon",9105,1320,-0.0111,0.0258,0.0368,3055
2019-12-31,"93460","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Ynez",9106,3300,0.0024,-0.0105,0.0258,1800
2019-12-31,"03835","NH","Boston-Cambridge-Newton","Strafford County","Farmington",9107,1470,-0.0008,-0.0136,0.0177,2163
2019-12-31,"85363","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Youngtown",9108,1230,-0.0119,0.0119,0.0446,2387
2019-12-31,"12540","NY","New York-Newark-Jersey City","Dutchess County","La Grange",9109,1750,-0.0271,-0.0166,-0.0082,3259
2019-12-31,"21035","MD","Baltimore-Columbia-Towson","Anne Arundel County","Davidsonville",9110,2430,-0.0152,-0.0356,-0.0571,2818
2019-12-31,"14514","NY","Rochester","Monroe County","Chili",9111,1260,0.0068,-0.009,-0.0211,1937
2019-12-31,"93953","CA","Salinas","Monterey County","Del Monte Forest",9112,5020,-0.0026,0.0188,0.0811,3140
2019-12-31,"95683","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sloughhouse",9113,2000,0.0065,0.0149,0.0434,2707
2019-12-31,"98855","WA",,"Okanogan County","Tonasket",9114,1390,-0.0106,0.0075,0.0902,1753
2019-12-31,"11559","NY","New York-Newark-Jersey City","Nassau County","Lawrence",9115,2730,-0.0149,-0.0303,0.0141,2707
2019-12-31,"12845","NY","Glens Falls","Warren County","Town of Lake George",9116,1390,-0.0287,-0.0739,-0.0911,3320
2019-12-31,"07649","NJ","New York-Newark-Jersey City","Bergen County","Oradell",9117,2010,-0.0135,0.003,-0.0061,2715
2019-12-31,"75708","TX","Tyler","Smith County","Tyler",9118,1020,-0.0121,0.0089,0.0418,1556
2019-12-31,"27572","NC","Durham-Chapel Hill","Person County","Rougemont",9119,1350,0.0056,-0.004,0.0901,2345
2019-12-31,"81637","CO","Edwards","Eagle County","Gypsum",9120,2440,0.005,-0.0589,-0.0349,2405
2019-12-31,"35905","AL","Gadsden","Etowah County","Glencoe",9121,780,-0.0268,-0.0263,-0.0576,2270
2019-12-31,"47102","IN","Louisville/Jefferson County","Scott County","Austin",9122,840,-0.0048,0.0102,0.0419,2334
2019-12-31,"98365","WA",,"Jefferson County","Port Ludlow",9123,1710,-0.0012,-0.0143,0.0113,3346
2019-12-31,"79411","TX","Lubbock","Lubbock County","Lubbock",9124,810,0.0001,-0.0186,-0.0214,2601
2019-12-31,"43724","OH",,"Noble County","Caldwell",9125,920,0.0098,0.0178,0.0435,1399
2019-12-31,"06870","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",9126,2990,0.0057,0.0049,0.0072,5042
2019-12-31,"23924","VA",,"Mecklenburg County","Chase City",9127,1000,-0.0023,0.0066,0.1312,2409
2019-12-31,"11558","NY","New York-Newark-Jersey City","Nassau County","Island Park",9128,2600,-0.0015,-0.0039,-0.0114,3234
2019-12-31,"51201","IA",,"O Brien County","Sheldon",9129,880,-0.0067,-0.0318,-0.0448,2264
2019-12-31,"02655","MA","Barnstable Town","Barnstable County","Barnstable",9130,1990,-0.0022,-0.0636,0.0114,3268
2019-12-31,"28097","NC","Albemarle","Stanly County","Locust",9131,1130,-0.0115,-0.0028,0.1021,2662
2019-12-31,"35962","AL","Fort Payne","De Kalb County","Crossville",9132,810,-0.0097,-0.0088,-0.0302,1535
2019-12-31,"06370","CT","Norwich-New London","New London County","Montville",9133,1240,-0.0009,0.0058,-0.011,2868
2019-12-31,"50049","IA",,"Lucas County","Chariton",9134,880,0.0265,0.0045,0.0234,2367
2019-12-31,"32113","FL","Ocala","Marion County","Citra",9135,1210,0.0153,0.0278,0.0259,1483
2019-12-31,"99027","WA","Spokane-Spokane Valley","Spokane County","Otis Orchards-East Farms",9136,1440,0.0142,0.0132,-0.0177,1957
2019-12-31,"06016","CT","Hartford-West Hartford-East Hartford","Hartford County","Broad Brook",9137,1400,0.0016,0.016,0.0145,3834
2019-12-31,"17961","PA","Pottsville","Schuylkill County","West Brunswick Township",9138,870,0.001,-0.0123,0.0504,2631
2019-12-31,"52333","IA","Iowa City","Johnson County","Solon",9139,1130,0.0089,0.0005,-0.0398,3092
2019-12-31,"10504","NY","New York-Newark-Jersey City","Westchester County","Town Of North Castle",9140,2410,0.0002,-0.0262,0.0048,2077
2019-12-31,"01469","MA","Boston-Cambridge-Newton","Middlesex County","Townsend",9141,2110,0.0108,-0.0163,-0.0019,2559
2019-12-31,"39345","MS",,"Newton County","Newton",9142,860,0.0105,-0.0125,-0.0912,1482
2019-12-31,"28751","NC","Asheville","Haywood County","Maggie Valley",9143,1210,0.0039,0.0225,-0.0126,4380
2019-12-31,"46409","IN","Chicago-Naperville-Elgin","Lake County","Gary",9144,820,0.022,0.0259,-0.0014,4235
2019-12-31,"46075","IN","Indianapolis-Carmel-Anderson","Boone County","Whitestown",9145,1500,0.0097,-0.0237,-0.0205,2777
2019-12-31,"98577","WA",,"Pacific County","Raymond",9146,1290,-0.0182,-0.0119,0.0077,2522
2019-12-31,"75135","TX","Dallas-Fort Worth-Arlington","Hunt County","Caddo Mills",9147,1260,-0.0086,0.0333,0.0087,1949
2019-12-31,"46225","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",9148,800,0.0025,-0.0019,-0.0499,2676
2019-12-31,"28124","NC","Charlotte-Concord-Gastonia","Cabarrus County","Mount Pleasant",9149,1200,-0.0196,-0.0203,-0.0289,2287
